task,round,global_round,task_progress,acc,prec_mic,prec_mac,prec_wei,rec_mic,rec_mac,rec_wei,f1_mic,f1_mac,f1_wei,fpr,loss
3,37,237,3.4625,55.738,55.738,38.7085,73.8294,55.738,64.2242,55.738,55.738,38.988,59.6153,84.8294,2.705974
3,38,238,3.475,55.4143,55.4143,37.1406,73.5405,55.4143,63.9671,55.4143,55.4143,37.3419,58.9497,86.0497,2.718361
3,39,239,3.4875,55.6608,55.6608,37.2253,73.0343,55.6608,64.4553,55.6608,55.6608,37.6894,58.7264,87.2351,2.739837
3,40,240,3.5,55.5736,55.5736,36.7493,73.0333,55.5736,64.4347,55.5736,55.5736,37.3816,58.6451,87.1858,2.744477
3,41,241,3.5125,55.2589,55.2589,36.9953,72.8462,55.2589,64.3578,55.2589,55.2589,37.5247,58.4164,87.7367,2.768382
3,42,242,3.525,55.3194,55.3194,37.0571,72.9709,55.3194,64.3463,55.3194,55.3194,37.5877,58.5292,87.4482,2.757124
3,43,243,3.5375,55.4542,55.4542,37.058,72.9683,55.4542,64.4868,55.4542,55.4542,37.6315,58.5772,87.5716,2.763129
3,44,244,3.55,55.278,55.278,37.1121,72.9591,55.278,64.2944,55.278,55.278,37.6643,58.5083,87.452,2.764989
3,45,245,3.5625,55.3122,55.3122,37.336,72.7985,55.3122,64.2694,55.3122,55.3122,37.8138,58.4418,88.0398,2.77409
3,46,246,3.575,55.2989,55.2989,37.4265,72.8768,55.2989,64.3181,55.2989,55.2989,37.9151,58.4819,87.9195,2.779986
3,47,247,3.5875,55.1926,55.1926,37.7557,72.8442,55.1926,63.9373,55.1926,55.1926,37.9482,58.431,88.087,2.77912
3,48,248,3.6,55.0346,55.0346,37.3689,72.9499,55.0346,63.7774,55.0346,55.0346,37.7116,58.4223,87.5035,2.776893
3,49,249,3.6125,55.1055,55.1055,37.6729,72.6067,55.1055,63.9293,55.1055,55.1055,37.8997,58.2637,88.5186,2.787317
3,50,250,3.625,55.2585,55.2585,37.118,72.6472,55.2585,64.1159,55.2585,55.2585,37.5906,58.3343,88.1934,2.778418
3,51,251,3.6375,55.2948,55.2948,37.1695,72.7239,55.2948,64.2003,55.2948,55.2948,37.6464,58.3875,88.0684,2.780784
3,52,252,3.65,55.435,55.435,37.3759,73.0446,55.435,64.2978,55.435,55.435,37.8368,58.6286,87.5445,2.777066
3,53,253,3.6625,55.3802,55.3802,37.1905,72.8826,55.3802,64.2149,55.3802,55.3802,37.6739,58.5147,87.7476,2.774098
3,54,254,3.675,55.3472,55.3472,36.9184,72.7888,55.3472,64.1801,55.3472,55.3472,37.4232,58.461,87.7132,2.771303
3,55,255,3.6875,55.4117,55.4117,36.6708,72.8104,55.4117,64.4091,55.4117,55.4117,37.2724,58.479,87.5098,2.756786
3,56,256,3.7,55.5813,55.5813,36.8082,73.1193,55.5813,64.4658,55.5813,55.5813,37.437,58.7359,86.9187,2.751723
3,57,257,3.7125,55.4396,55.4396,36.8001,72.8992,55.4396,64.4643,55.4396,55.4396,37.4172,58.5339,87.4391,2.763262
3,58,258,3.725,55.3908,55.3908,36.7886,72.8428,55.3908,64.2983,55.3908,55.3908,37.3764,58.4981,87.5742,2.773865
3,59,259,3.7375,55.1854,55.1854,36.6806,72.7169,55.1854,63.8352,55.1854,55.1854,37.1351,58.3152,87.8833,2.787225
3,60,260,3.75,55.4342,55.4342,37.0616,73.0645,55.4342,64.2379,55.4342,55.4342,37.596,58.6408,87.3144,2.776802
3,61,261,3.7625,55.2502,55.2502,36.7419,72.7067,55.2502,64.1453,55.2502,55.2502,37.2768,58.3442,87.8749,2.777456
3,62,262,3.775,55.2093,55.2093,36.6007,72.2658,55.2093,64.0637,55.2093,55.2093,37.1392,58.3185,87.8515,2.775887
3,63,263,3.7875,55.1958,55.1958,36.3835,72.0246,55.1958,64.1818,55.1958,55.1958,36.9575,58.2158,88.0418,2.763583
3,64,264,3.8,55.3135,55.3135,36.5395,72.6224,55.3135,64.322,55.3135,55.3135,37.1118,58.3686,87.6734,2.760424
3,65,265,3.8125,55.2819,55.2819,36.7814,72.7893,55.2819,64.1762,55.2819,55.2819,37.303,58.426,87.6509,2.776264
3,66,266,3.825,55.219,55.219,36.4547,72.5458,55.219,64.1893,55.219,55.219,36.9972,58.2533,87.8932,2.768278
3,67,267,3.8375,55.234,55.234,36.7316,72.6584,55.234,64.1091,55.234,55.234,37.2626,58.3266,87.9327,2.781495
3,68,268,3.85,55.1938,55.1938,36.7185,72.6854,55.1938,64.0839,55.1938,55.1938,37.2317,58.2944,87.9772,2.781397
3,69,269,3.8625,55.3183,55.3183,36.8531,72.8235,55.3183,64.2525,55.3183,55.3183,37.3942,58.4541,87.6513,2.780354
3,70,270,3.875,55.0446,55.0446,37.4737,72.6527,55.0446,63.7248,55.0446,55.0446,37.6637,58.2932,88.1606,2.79198
3,71,271,3.8875,55.0974,55.0974,37.6183,72.7575,55.0974,63.7409,55.0974,55.0974,37.8148,58.3865,88.0319,2.791756
3,72,272,3.9,55.4707,55.4707,36.8587,73.0032,55.4707,64.3131,55.4707,55.4707,37.4381,58.624,87.2529,2.770844
3,73,273,3.9125,55.4262,55.4262,36.79,72.951,55.4262,64.3015,55.4262,55.4262,37.3666,58.5679,87.3486,2.771906
3,74,274,3.925,55.2007,55.2007,36.7064,72.6475,55.2007,64.1149,55.2007,55.2007,37.2292,58.2934,87.9551,2.779631
3,75,275,3.9375,55.1633,55.1633,36.65,72.6126,55.1633,64.0536,55.1633,55.1633,37.157,58.25,88.0194,2.78195
3,76,276,3.95,55.2527,55.2527,36.6851,72.7016,55.2527,64.1348,55.2527,55.2527,37.1987,58.3536,87.7844,2.773398
3,77,277,3.9625,54.9947,54.9947,36.7168,71.9165,54.9947,63.9191,54.9947,54.9947,37.2006,58.0351,88.6701,2.786052
3,78,278,3.975,55.0531,55.0531,36.74,72.0591,55.0531,63.9972,55.0531,55.0531,37.2242,58.1248,88.4088,2.78265
3,79,279,3.9875,55.0652,55.0652,36.8275,72.5757,55.0652,63.8033,55.0652,55.0652,37.2216,58.2032,88.1343,2.786829
3,80,280,4.0,55.0854,55.0854,36.4937,72.0731,55.0854,64.031,55.0854,55.0854,37.0302,58.1296,88.285,2.781349
4,1,281,4.0125,50.9768,50.9768,27.2129,63.6934,50.9768,45.4949,50.9768,50.9768,28.0982,54.1582,83.3293,2.910839
4,2,282,4.025,56.2761,56.2761,31.8214,82.0307,56.2761,53.3249,56.2761,56.2761,30.8508,58.7184,88.5126,2.853708
4,3,283,4.0375,54.4644,54.4644,35.0012,82.0955,54.4644,52.8738,54.4644,54.4644,33.7592,57.2862,91.2204,2.955848
4,4,284,4.05,53.0437,53.0437,31.6428,80.6273,53.0437,52.1299,53.0437,53.0437,30.424,56.4615,89.627,2.902619
4,5,285,4.0625,52.0895,52.0895,33.492,80.5655,52.0895,52.2072,52.0895,52.0895,32.2215,55.534,91.192,2.977538
4,6,286,4.075,52.6078,52.6078,32.086,80.7192,52.6078,52.1917,52.6078,52.6078,30.6622,56.2917,89.6019,2.950472
4,7,287,4.0875,51.8796,51.8796,33.2791,80.684,51.8796,52.0855,51.8796,51.8796,31.92,55.5598,90.6495,2.988815
4,8,288,4.1,52.4541,52.4541,32.2019,80.7861,52.4541,52.1997,52.4541,52.4541,30.7698,56.2467,89.416,2.959565
4,9,289,4.1125,51.8304,51.8304,32.7306,80.7559,51.8304,52.1165,51.8304,51.8304,31.3294,55.6713,90.0962,2.982521
4,10,290,4.125,52.2119,52.2119,32.1191,80.8208,52.2119,52.104,52.2119,52.2119,30.6026,56.2305,88.7714,2.941079
4,11,291,4.1375,52.0417,52.0417,32.816,80.922,52.0417,52.1018,52.0417,52.0417,31.4361,56.1514,88.8024,2.949324
4,12,292,4.15,52.0147,52.0147,32.0626,80.7103,52.0147,52.0989,52.0147,52.0147,30.669,55.9568,89.1355,2.948247
4,13,293,4.1625,51.9831,51.9831,32.7046,80.8736,51.9831,52.0915,51.9831,51.9831,31.2641,56.0644,88.937,2.941085
4,14,294,4.175,52.019,52.019,31.674,80.6502,52.019,52.0856,52.019,52.019,30.4136,55.9184,89.0103,2.943629
4,15,295,4.1875,51.9201,51.9201,31.4223,80.5043,51.9201,52.1117,51.9201,51.9201,30.3196,55.6677,89.3468,2.952375
4,16,296,4.2,52.1676,52.1676,31.1413,80.4754,52.1676,52.1197,52.1676,52.1676,30.0506,55.9406,88.9176,2.93372
4,17,297,4.2125,52.0836,52.0836,31.3713,80.5168,52.0836,52.098,52.0836,52.0836,30.3029,55.9685,88.5907,2.924252
4,18,298,4.225,51.8694,51.8694,31.241,80.5673,51.8694,52.1376,51.8694,51.8694,30.0278,55.6533,89.2605,2.940889
4,19,299,4.2375,51.9709,51.9709,31.1859,80.4461,51.9709,52.05,51.9709,51.9709,30.0924,55.7687,88.9714,2.9398
4,20,300,4.25,52.0457,52.0457,31.0796,80.4778,52.0457,52.1001,52.0457,52.0457,29.9441,55.8744,88.7572,2.930985
4,21,301,4.2625,52.1628,52.1628,31.114,80.5258,52.1628,52.1207,52.1628,52.1628,30.0015,56.107,88.17,2.917701
4,22,302,4.275,51.9798,51.9798,31.1802,80.5725,51.9798,52.0973,51.9798,51.9798,29.9529,55.9459,88.3542,2.9187
4,23,303,4.2875,51.9467,51.9467,31.1701,80.5346,51.9467,52.0994,51.9467,51.9467,29.9861,55.8954,88.424,2.919914
4,24,304,4.3,52.0501,52.0501,31.0788,80.5088,52.0501,52.0827,52.0501,52.0501,29.922,56.0679,87.9027,2.922439
4,25,305,4.3125,52.0631,52.0631,31.3775,80.5352,52.0631,54.211,52.0631,52.0631,30.3975,56.0463,88.2106,2.91132
4,26,306,4.325,52.0723,52.0723,31.2765,80.5901,52.0723,54.1741,52.0723,52.0723,30.2667,56.1225,87.8416,2.926694
4,27,307,4.3375,52.3401,52.3401,31.5555,80.6147,52.3401,54.2703,52.3401,52.3401,30.6628,56.3761,87.7331,2.899981
4,28,308,4.35,52.1733,52.1733,31.304,80.5762,52.1733,54.2054,52.1733,52.1733,30.3292,56.2045,87.814,2.919497
4,29,309,4.3625,52.1598,52.1598,31.2711,80.535,52.1598,54.1442,52.1598,52.1598,30.3008,56.2757,87.408,2.901794
4,30,310,4.375,52.2631,52.2631,31.481,80.5905,52.2631,54.3965,52.2631,52.2631,30.5093,56.1412,88.3257,2.917329
4,31,311,4.3875,52.2725,52.2725,31.3497,80.4155,52.2725,54.2394,52.2725,52.2725,30.5002,56.2634,87.7017,2.917678
4,32,312,4.4,52.1903,52.1903,31.4042,80.5271,52.1903,54.4065,52.1903,52.1903,30.4126,56.1692,87.9187,2.91847
4,33,313,4.4125,52.055,52.055,32.5818,80.4834,52.055,54.5242,52.055,52.055,31.0657,56.0214,88.2516,2.921216
4,34,314,4.425,52.1391,52.1391,32.4671,80.4577,52.1391,54.8219,52.1391,52.1391,31.0078,56.0826,88.0836,2.925256
4,35,315,4.4375,52.2641,52.2641,32.5937,80.5139,52.2641,55.06,52.2641,52.2641,31.5563,56.2965,87.7021,2.914505
4,36,316,4.45,52.2381,52.2381,32.5504,80.4759,52.2381,55.3361,52.2381,52.2381,31.5541,56.261,87.6882,2.919562
4,37,317,4.4625,52.3273,52.3273,32.6352,80.4768,52.3273,56.2437,52.3273,52.3273,32.0542,56.3688,87.662,2.905314
4,38,318,4.475,52.3028,52.3028,32.4829,80.4361,52.3028,56.6271,52.3028,52.3028,31.9549,56.2971,87.5962,2.927987
4,39,319,4.4875,52.5071,52.5071,32.762,80.4185,52.5071,56.6749,52.5071,52.5071,32.3284,56.5827,87.2328,2.905957
4,40,320,4.5,52.5744,52.5744,32.7377,80.4194,52.5744,56.9544,52.5744,52.5744,32.3414,56.6328,87.3408,2.903639
4,41,321,4.5125,52.481,52.481,32.656,80.3257,52.481,57.0061,52.481,52.481,32.2312,56.4869,87.5229,2.915913
4,42,322,4.525,52.5401,52.5401,32.6839,80.3178,52.5401,57.0322,52.5401,52.5401,32.286,56.5548,87.4246,2.911739
4,43,323,4.5375,52.5368,52.5368,32.6631,80.3067,52.5368,57.0407,52.5368,52.5368,32.2633,56.5642,87.3474,2.911932
4,44,324,4.55,52.5975,52.5975,32.6827,80.3182,52.5975,57.2722,52.5975,52.5975,32.3251,56.6644,87.0775,2.910916
4,45,325,4.5625,52.5411,52.5411,32.6642,80.2936,52.5411,57.3588,52.5411,52.5411,32.3022,56.562,87.3439,2.909572
4,46,326,4.575,52.5949,52.5949,32.6678,80.3058,52.5949,57.4233,52.5949,52.5949,32.3198,56.6737,86.9929,2.910786
4,47,327,4.5875,52.4662,52.6593,32.6875,80.1868,52.6233,57.0543,52.4757,52.6857,32.3477,56.5121,87.0007,2.939894
4,48,328,4.6,52.5482,52.7028,32.6907,80.2586,52.5938,56.9678,52.7399,52.4653,32.2168,56.5135,86.9876,2.954593
4,49,329,4.6125,52.5189,52.4766,32.638,80.095,52.4722,57.0428,52.4154,52.4385,32.3073,56.3959,86.9989,2.969366
4,50,330,4.625,52.7102,52.772,32.6613,80.4376,52.4897,57.13,52.5765,52.6142,32.3261,56.626,86.9968,2.984213
4,51,331,4.6375,52.4406,52.5556,32.7892,80.3123,52.7267,56.9712,52.374,52.4205,32.1881,56.3396,86.9937,2.999134
4,52,332,4.65,52.3651,52.5177,32.545,80.3447,52.5775,57.1112,52.3535,52.7876,32.2561,56.506,86.9781,3.01413
4,53,333,4.6625,52.5081,52.516,32.6334,80.5748,52.5452,57.1147,52.5512,52.6789,32.3584,56.533,87.0042,3.029201
4,54,334,4.675,52.5537,52.5665,32.709,80.3052,52.539,57.258,52.3387,52.6643,32.3179,56.4607,87.0056,3.044347
4,55,335,4.6875,52.6398,52.5391,32.5927,80.3793,52.3964,57.0271,52.6374,52.5911,32.2505,56.4141,86.9998,3.059568
4,56,336,4.7,52.4099,52.5632,32.592,80.3129,52.3389,56.9619,52.2884,52.4473,32.2592,56.5586,87.019,3.074866
4,57,337,4.7125,52.4734,52.4316,32.82,80.2173,52.5519,57.0622,52.3432,52.4065,32.3095,56.5389,86.9983,3.090241
4,58,338,4.725,52.6081,52.5723,32.6162,80.0403,52.5618,57.1987,52.4634,52.6242,32.3346,56.7311,86.9967,3.105692
4,59,339,4.7375,52.3443,52.6591,32.6135,80.1228,52.3749,56.9674,52.4922,52.3559,32.1806,56.5871,87.0133,3.12122
4,60,340,4.75,52.4456,52.5268,32.7104,80.1857,52.5231,56.9785,52.5957,52.4301,32.3495,56.7062,87.0011,3.136826
4,61,341,4.7625,52.3253,52.5239,32.6614,80.2418,52.4497,57.0727,52.5506,52.5145,32.3674,56.652,86.9974,3.15251
4,62,342,4.775,52.4719,52.6579,32.6041,80.0698,52.5698,57.0958,52.4543,52.4271,32.3425,56.4609,87.0,3.168273
4,63,343,4.7875,52.4192,52.7024,32.6394,80.5783,52.7781,56.9473,52.6653,52.5531,32.2453,56.5661,86.9913,3.184114
4,64,344,4.8,52.4678,52.544,32.6622,80.3667,52.6871,56.9455,52.5422,52.5413,32.3009,56.5003,87.0226,3.200035
4,65,345,4.8125,52.6028,52.666,32.6872,80.331,52.4514,56.894,52.5499,52.6146,32.2794,56.5526,87.0022,3.216035
4,66,346,4.825,52.4782,52.5786,32.7356,80.1004,52.5877,57.1293,52.5818,52.621,32.3464,56.6024,87.0184,3.232115
4,67,347,4.8375,52.4625,52.5249,32.6698,80.2025,52.7111,57.0761,52.5091,52.4775,32.2643,56.6386,86.9946,3.248276
4,68,348,4.85,52.6467,52.5586,32.7598,80.5461,52.7645,57.1145,52.457,52.6016,32.2858,56.5957,86.9947,3.264517
4,69,349,4.8625,52.7115,52.6207,32.7078,80.4506,52.602,57.019,52.6673,52.5203,32.3889,56.61,87.009,3.28084
4,70,350,4.875,52.2569,52.6141,32.684,80.4843,52.4049,56.9969,52.558,52.6184,32.2128,56.6752,86.9863,3.297244
4,71,351,4.8875,52.6824,52.2535,32.6313,80.1157,52.4663,57.106,52.5968,52.4164,32.2494,56.588,87.024,3.31373
4,72,352,4.9,52.5577,52.5398,32.5145,80.4435,52.5485,57.0097,52.7383,52.6377,32.1486,56.4294,87.0135,3.330299
4,73,353,4.9125,52.4029,52.55,32.6426,80.4542,52.657,57.011,52.6158,52.508,32.1876,56.426,86.9879,3.34695
4,74,354,4.925,52.6072,52.3957,32.68,80.5763,52.4211,57.1065,52.4235,52.3455,32.1982,56.4736,87.0072,3.363685
4,75,355,4.9375,52.421,52.5997,32.749,80.3464,52.6545,57.0086,52.5948,52.757,32.3047,56.3632,87.0001,3.380504
4,76,356,4.95,52.5505,52.7822,32.6854,80.3944,52.4826,57.0517,52.2801,52.5287,32.2568,56.4317,86.9944,3.397406
4,77,357,4.9625,52.5403,52.5906,32.7251,80.2442,52.4808,57.059,52.744,52.3566,32.2441,56.4472,87.0054,3.414393
4,78,358,4.975,52.4291,52.4967,32.6928,80.381,52.6155,57.0356,52.4953,52.4656,32.2051,56.4723,86.9993,3.431465
4,79,359,4.9875,52.4706,52.5947,32.7415,80.532,52.5899,57.1158,52.6373,52.5201,32.1748,56.6058,86.9732,3.448622
4,80,360,5.0,52.6012,52.4268,32.7646,80.4346,52.4925,56.8432,52.6222,52.6598,32.3424,56.5771,87.0108,3.465866
