task,round,global_round,task_progress,acc,prec_mic,prec_mac,prec_wei,rec_mic,rec_mac,rec_wei,f1_mic,f1_mac,f1_wei,fpr,loss
2,76,196,2.95,43.2852,43.2852,53.5568,79.1374,43.2852,58.5375,43.2852,43.2852,42.7608,49.5301,94.2131,6.170786
2,77,197,2.9625,49.8337,49.8337,57.6617,85.3282,49.8337,63.8256,49.8337,49.8337,47.213,55.7411,91.2004,5.182071
2,78,198,2.975,46.2841,46.2841,61.7409,84.3052,46.2841,60.7183,46.2841,46.2841,44.2009,52.1245,93.3673,5.821375
2,79,199,2.9875,46.1021,46.1021,61.2171,83.5482,46.1021,60.601,46.1021,46.1021,44.0223,51.9438,93.3661,5.796671
2,80,200,3.0,46.6768,46.6768,61.9326,84.5785,46.6768,60.6864,46.6768,46.6768,44.6076,52.7875,92.2566,5.696146
3,1,201,3.0125,40.2298,40.2298,52.033,87.6026,40.2298,48.0503,40.2298,40.2298,31.2555,45.6813,98.9152,6.196984
3,2,202,3.025,55.0852,55.0852,45.4331,79.4385,55.0852,48.6167,55.0852,55.0852,35.0887,62.2245,47.5139,4.55481
3,3,203,3.0375,49.5997,49.5997,44.8065,81.1818,49.5997,51.7582,49.5997,49.5997,32.6414,57.5687,66.9598,4.991298
3,4,204,3.05,49.1662,49.1662,43.45,80.007,49.1662,48.5084,49.1662,49.1662,32.9374,57.0342,66.9787,5.219712
3,5,205,3.0625,48.9709,48.9709,42.4441,80.6149,48.9709,48.0078,48.9709,48.9709,32.415,57.1431,66.7744,5.323549
3,6,206,3.075,49.692,49.692,41.753,80.271,49.692,48.2129,49.692,49.692,32.9517,57.9062,64.095,5.144676
3,7,207,3.0875,45.2662,45.2662,41.5707,79.5204,45.2662,46.2768,45.2662,45.2662,30.818,53.183,67.1843,5.626955
3,8,208,3.1,49.7287,49.7287,42.4563,80.6454,49.7287,51.1897,49.7287,49.7287,33.4137,57.9997,64.4867,5.219025
3,9,209,3.1125,50.0048,50.0048,42.3902,80.826,50.0048,53.1229,50.0048,50.0048,33.7131,58.0056,65.9871,5.146972
3,10,210,3.125,40.386,40.386,41.3527,79.0479,40.386,44.3409,40.386,40.386,28.4578,45.5175,66.0595,5.603119
3,11,211,3.1375,49.0086,49.0086,42.6978,80.6164,49.0086,48.176,49.0086,49.0086,33.2533,57.357,65.7721,5.34397
3,12,212,3.15,49.5656,49.5656,42.3622,80.6324,49.5656,51.6802,49.5656,49.5656,33.7324,57.844,64.7391,5.18402
3,13,213,3.1625,49.863,49.863,42.3283,80.7499,49.863,52.1928,49.863,49.863,34.0449,58.1151,65.0867,5.140265
3,14,214,3.175,49.9273,49.9273,42.4421,80.5962,49.9273,52.1108,49.9273,49.9273,34.3222,58.1919,63.9262,5.17471
3,15,215,3.1875,50.5944,50.5944,42.8764,80.5902,50.5944,49.5123,50.5944,50.5944,34.7789,58.9203,61.8399,5.06926
3,16,216,3.2,49.7069,49.7069,42.4835,80.6876,49.7069,52.3957,49.7069,49.7069,34.3984,58.025,64.8739,5.144205
3,17,217,3.2125,49.6882,49.6882,42.6941,80.5937,49.6882,49.2801,49.6882,49.6882,34.3425,58.0262,64.1387,5.264557
3,18,218,3.225,50.4634,50.4634,48.4282,87.3158,50.4634,52.489,50.4634,50.4634,34.6933,58.7658,63.254,4.992231
3,19,219,3.2375,50.7803,50.7803,48.4808,87.3013,50.7803,52.9473,50.7803,50.7803,34.7434,59.0333,62.2,5.044027
3,20,220,3.25,49.8159,49.8159,42.7136,80.6618,49.8159,52.3145,49.8159,49.8159,34.411,58.0834,63.9638,5.269147
3,21,221,3.2625,47.5637,47.5637,43.8259,80.6892,47.5637,48.3949,47.5637,47.5637,34.2706,56.0057,66.267,5.458803
3,22,222,3.275,50.1328,50.1328,42.6902,80.5982,50.1328,52.3207,50.1328,50.1328,34.7717,58.4361,62.9887,5.153975
3,23,223,3.2875,50.3234,50.3234,42.8157,80.6619,50.3234,52.199,50.3234,50.3234,34.4472,58.5837,62.7532,5.200799
3,24,224,3.3,43.2254,43.2254,43.5833,80.6122,43.2254,46.5452,43.2254,43.2254,32.8961,50.8386,66.2078,5.53848
